Row.names	elt2D_sorted_1	elt2D_sorted_2	elt2D_sorted_3	elt2D_sorted_4	elt2Delt7D_sorted_1	elt2Delt7D_sorted_2	elt2Delt7D_sorted_3	wt_sorted_1	wt_sorted_2	wt_sorted_3	wt_sorted_4	elt7D_sorted_1	elt7D_sorted_2	elt7D_sorted_3	sequence_id_list	gene_id_val	transcripts	chr_ce10	strand_ce10	start_min_ce10	stop_max_ce10	chromosome_ce11	start_min_ce11	end_max_ce11	strand_ce11	product_refseq	symbol_refseq	gene_name	chr	start	stop	strand
68	WBGene00000090	9.3261563320778	9.2771692484891	9.31634395716496	9.36676096739673	9.0079068873326	9.16387103521055	8.93742227306121	8.98965749269207	8.93780348726711	9.05707135798032	8.88612931139104	8.88667442558231	8.93677995801393	8.96541847694688	B0334.8	age-1	NM_064061	chrII	-	11519644	11526990	II	11519708	11527054	-	NM_064061.4	age-1	age-1	II	11527062	11519499	-1
69	WBGene00000093	7.3128540887944	7.28089707638772	7.31002704886661	7.1233022057869	7.28316052609497	7.43536673529675	7.40663764729941	7.15168684584961	7.25457379933418	7.11682669208954	7.14405278318637	7.11436470992261	7.15118044971621	7.14233653139545	Y62E10A.5	agt-1	NM_001047590	chrIV	-	13368500	13369219	IV	13368524	13369243	-	NM_001047590.2	agt-1	agt-1	IV	13369417	13368459	-1
70	WBGene00000094	6.80661014696243	7.01375143804255	7.07438135206519	7.25557578912983	7.05528155616515	7.09412731495112	7.57085701771186	7.18102928064341	7.09382588644317	7.19104436986515	7.45142388975333	7.18990716093512	7.25703750631672	7.08888709619697	F09E5.13	agt-2	NM_062607	chrII	-	5372120	5373329	II	5372137	5373346	-	NM_062607.4	agt-2	agt-2	II	5373421	5371806	-1
71	WBGene00000095	9.95857447282405	9.94734096364188	9.9377691619167	9.85688097744356	9.97834991559217	9.82416312916077	9.82913673205065	10.2165101222249	10.0901124441645	10.1248794037857	10.1974004918005	9.87784178688912	9.89780873876954	9.8585454099364	C25A1.11	aha-1	NM_001264397,NM_001264398	chrI	-	10194149	10196980	I	10194159	10196990	-	NM_001264397.1,NM_001264398.1	aha-1	aha-1	I	10197000	10193926	-1
72	WBGene00000096	7.74534005712883	8.05650734779154	7.73667603882707	7.95000791804319	7.79223881628067	7.70659114143597	8.33136367008538	8.36545844230368	8.35676687562008	8.4889336558354	8.35605162600858	8.2085298204109	8.24024376516478	8.18216467291398	C41G7.5	ahr-1	NM_001025865,NM_001025866	chrI	+	9522570	9531090	I	9522578	9531098	+	NM_001025865.3,NM_001025866.3	ahr-1	ahr-1	I	9531130	9522578	1
73	WBGene00000097	8.82366341455807	8.83224136048985	8.6965859167387	8.87877406713247	9.03823082025561	9.05465553402713	9.02964514210185	8.6791852675569	8.78122725399146	8.46725338924795	8.97852645024122	8.77739885432046	8.44903074006896	8.58311498950555	F58E10.4	aip-1	NM_074078	chrV	+	14012564	14013425	V	14012579	14013440	+	NM_074078.3	aip-1	aip-1	V	14013644	14012333	1
74	WBGene00000098	7.57208164346713	7.6188973064213	7.65098649711836	7.79592573146841	8.0187975332144	7.83596940711737	7.79779301900505	7.27747191452809	7.23067490745406	7.60022323369951	7.34205282561395	7.3751110689171	6.80999834034335	7.14283156428023	K07C11.2	air-1	NM_072718	chrV	+	8221481	8223218	V	8221501	8223238	+	NM_072718.7	air-1	air-1	V	8223587	8221410	1
75	WBGene00000099	6.13951199325998	6.36457249654374	6.01082541055983	6.12462777565503	6.4815305234738	6.66340444769338	6.7407794696619	5.98714203188527	5.84182753946422	6.35086220901859	6.02175034346827	6.27656934999855	5.93161748492065	5.8000366747678	B0207.4	air-2	NM_059313	chrI	+	5937486	5938691	I	5937484	5938689	+	NM_059313.5	air-2	air-2	I	5938885	5937477	1
76	WBGene00000100	12.4113161739927	12.4019999497048	12.3729086470444	12.4115896969359	12.2063010180171	12.3003467244448	12.7426918329547	12.0211738086735	12.0410392220107	12.0938545965666	12.0193894525064	12.4697561580513	12.3017089438976	12.4836917595911	C25A11.4	ajm-1	NM_001047756	chrX	+	9105459	9110641	X	9105515	9110697	+	NM_001047756.2	ajm-1	ajm-1	X	9113618	9098346	1
77	WBGene00000101	10.8190708317852	10.7987972686806	10.7397885713602	10.8745311609775	10.7212642631345	10.7956254219919	10.6210850230654	10.8723448519241	10.8369481965292	10.908664680438	10.8352624854908	10.6358673089552	10.6547012505555	10.6726678626857	D1022.7	aka-1	NM_001026876	chrII	-	7476306	7478488	II	7476350	7478532	-	NM_001026876.3	aka-1	aka-1	II	7478959	7472729	-1
78	WBGene00000102	10.9375620150442	10.7932707927467	10.810154672017	10.9331923109558	10.9623823381809	10.8274122500989	10.5823245252765	10.7176446580269	10.8145599087871	10.5629280640369	10.7195538785327	10.5044523171435	10.5294937514728	10.722733218147	C12D8.10	akt-1	NM_001028476	chrV	+	10248931	10250651	V	10248956	10250947	+	NM_001028476.3	akt-1	akt-1	V	10252895	10248907	1
79	WBGene00000103	10.2931637991064	10.0774115055391	10.0461983856388	10.0898807098947	10.2696175402915	10.2050711576929	10.0445008524366	10.1709100065481	10.0787513121613	10.058589691769	10.1970180947977	10.1620260226538	10.1160417326008	10.1841133897404	F28H6.1	akt-2	NM_001029441	chrX	+	14147638	14151079	X	14147707	14151148	+	NM_001029441.3	akt-2	akt-2	X	14152070	14147700	1
80	WBGene00000105	12.2375252753431	12.1759755985695	12.2370660753428	12.3053298528677	11.8681002923255	11.9593120763531	12.3859589431752	12.1301228610159	12.0953478431124	12.1988643470398	11.8765395605561	12.2384284989388	12.1604305235542	12.1422115651879	F48F7.1	alg-1	NM_001270309,NM_001270310	chrX	+	13949420	13954638	X	13949489	13954707	+	NM_001270309.1,NM_001270310.1	alg-1	alg-1	X	13956256	13949142	1
81	WBGene00000106	9.92300260644945	9.91997753363366	10.0125738435296	9.89953024161638	9.54905709775732	9.79271135998825	10.3626361231897	9.40499976832064	9.39074793032109	9.57120240338622	9.27032735762315	9.90154276050009	9.94383146057548	9.8378219409251	T07D3.7	alg-2	NM_061436,NM_182192	chrII	+	873219	878483	II	873212	878476	+	NM_061436.3,NM_182192.3	alg-2	alg-2	II	878954	873176	1
82	WBGene00000107	10.0807515961083	9.9286355978336	10.2631981074054	10.0153864294257	10.9022634876536	10.7620259089852	10.4916573041368	10.5405340379461	10.7727555350011	10.4807422492649	10.8259927935462	11.1384522054748	11.0019557359036	11.270073779506	F54D8.3	alh-1	NM_181921	chrIII	+	5078751	5080467	III	5078789	5080505	+	NM_181921.4	alh-1	alh-1	III	5080674	5077765	1
83	WBGene00000109	9.24900198992469	9.29665075923286	9.10138214931558	9.17008350695847	8.69753196150538	8.7731118968017	8.33952257388921	9.7909459906833	9.85086514979486	9.65016819118627	9.56562033315829	9.6929526645891	9.90927254074895	9.43044410563079	F36H1.6	alh-3	NM_069653	chrIV	+	11022584	11025714	IV	11022605	11025735	+	NM_069653.6	alh-3	alh-3	IV	11025872	11022603	1
84	WBGene00000110	11.6772110357358	11.7810100214015	11.9105831527725	11.9675847052994	11.5428308856673	11.6386899558906	12.0766035116931	12.3072105575676	11.5993919196233	11.845502279233	11.8101609917979	12.079075620099	12.2131252836825	11.8745788480604	T05H4.13	alh-4	NM_072233	chrV	-	6428002	6429895	V	6428019	6429912	-	NM_072233.5	alh-4	alh-4	V	6429927	6427211	-1
85	WBGene00000111	10.0242568803205	9.76560966956814	10.1962246429826	10.1928808957066	10.327222602286	10.2135240612088	10.3870383976848	10.6808940306293	10.2937329694552	10.6924623557581	10.7105958302598	10.807932633	10.6246666948818	10.8619937144677	T08B1.3	alh-5	NM_071144	chrV	-	1996170	1999577	V	1996171	1999578	-	NM_071144.5	alh-5	alh-5	V	1999581	1996109	-1
86	WBGene00000112	9.86365323854685	10.0398962126603	10.1304208796987	9.91628733368385	9.87474737381922	10.1780034638976	10.3846230864441	9.74536899500142	9.85728018824238	9.95247869630449	9.56765946575609	10.2279103825998	10.2257330165932	10.3188981107328	F56D12.1	alh-6	NM_001047317	chrII	-	1306392	1309009	II	1306385	1309002	-	NM_001047317.4	alh-6	alh-6	II	1310133	1306240	-1
87	WBGene00000113	8.87291766636019	8.8182946747043	8.95638099907302	8.6158062571033	8.52353954464986	8.84927650281915	8.98765449575498	8.35952301033094	8.37809392472239	8.30845773354971	8.28569764762849	8.81894409428909	8.98099186197632	8.8636456333365	F45H10.1	alh-7	NM_001267465	chrII	-	13487435	13488102	II	13487505	13488172	-	NM_001267465.1	alh-7	alh-7	II	13491786	13485792	-1
88	WBGene00000114	15.0292289693823	15.1856571284074	15.1075788716593	15.1174288011617	14.5868606629444	14.7136166475522	15.329247151855	14.4733904432859	14.6752926018923	14.5713482770688	14.0419635366041	14.7282333736166	15.0702100774352	14.9269882461298	F13D12.4	alh-8	NM_001026908	chrII	+	11729016	11729618	II	11729079	11729681	+	NM_001026908.4	alh-8	alh-8	II	11731226	11728949	1
89	WBGene00000115	9.73881028248073	9.61097857355687	9.75691443903417	9.61088644813913	9.40022731246878	9.5134714799853	9.32717347519962	10.0959315299886	10.0983988136714	10.192155825235	9.94589356145976	10.1844173850397	10.2506152459805	9.84442866259638	F01F1.6	alh-9	NM_065862	chrIII	+	5857165	5858905	III	5857209	5858949	+	NM_065862.3	alh-9	alh-9	III	5859185	5856038	1
90	WBGene00000116	9.34600920192032	9.18765629174967	9.31908273638001	9.33873385377938	8.86385732345197	8.92039145933544	9.15024491043841	9.81382303265576	9.37220787579953	9.4854637747937	9.84256629126125	9.65311082617921	9.26475186115074	9.42652611660338	C54D1.4	alh-10	NM_076802	chrX	-	7140530	7143534	X	7140573	7143577	-	NM_076802.4	alh-10	alh-10	X	7143641	7140502	-1
91	WBGene00000117	9.48940193101182	9.40290733842617	9.47005534880553	9.45131081052118	9.73300569434084	9.70854483363799	9.58797250612339	9.51500642045604	9.65338354372625	9.4848578306062	9.52138132207468	9.70284256716152	9.47690150152057	9.54930722884441	F42G9.5	alh-11	NM_171073	chrIII	-	774389	776995	III	774393	776999	-	NM_171073.3	alh-11	alh-11	III	778154	774323	-1
92	WBGene00000118	11.3427264515787	11.2701889203769	11.3960275188723	11.2320836522917	11.1727353388613	11.0074708339809	10.755085467864	11.095985391881	11.1487457764015	11.1733266857975	10.9948381394558	11.1070937047945	11.1468080744928	10.9798777728051	Y69F12A.2	alh-12	NM_001027760	chrIII	+	7454024	7455558	III	7454089	7455623	+	NM_001027760.3	alh-12	alh-12	III	7455982	7454012	1
93	WBGene00000120	8.91554297140599	9.06255911973279	9.06246650898529	8.91251985433353	9.24338479686113	9.47776296937599	9.62340602350037	8.4782612110738	8.59336143082974	8.63825969523209	8.68268233311466	8.58769528024385	8.90694043029767	8.92900213954212	C01F6.5	aly-1	NM_069187	chrIV	+	9108931	9109651	IV	9108946	9109666	+	NM_069187.4	aly-1	aly-1	IV	9109751	9108931	1
94	WBGene00000121	7.9104799238414	7.97105396404274	8.10514257004858	7.9222042120778	7.90982156351115	8.20950705614842	8.19393888091916	7.44298366301545	7.30951514017566	7.41214538610576	7.56286458012968	7.28276533746785	7.42293110060329	7.45612850569324	F23B2.6	aly-2	NM_069193	chrIV	+	9147461	9148470	IV	9147475	9148484	+	NM_069193.3	aly-2	aly-2	IV	9148582	9147466	1
95	WBGene00000122	10.4978607497813	10.5793647715555	10.566892248002	10.5684494155834	10.48894950891	10.5505455847143	10.4700218971859	10.6975186721084	10.5963010572282	10.677214070817	10.6162462336483	10.9192729585525	10.9950174426526	10.9620222233165	M18.7	aly-3	NM_001083228,NR_003454	chrIV	+	12123292	12124577	IV	12123314	12124599	+	NM_001083228.2,NR_003454.1	aly-3	aly-3	IV	12124810	12123155	1
96	WBGene00000123	11.2969665641393	11.1557247747163	11.2308574677656	11.0457292476391	10.9614418403841	11.2130174475352	11.5636990297765	10.5784651882316	10.6294749457397	10.632572635438	10.5394875814814	11.492080375006	11.4516853766712	11.4395057816714	F36A4.7	ama-1	NM_068122	chrIV	+	4248181	4257775	IV	4248188	4257782	+	NM_068122.6	ama-1	ama-1	IV	4258173	4248070	1
97	WBGene00000133	7.71944271740732	7.97165074068108	7.76349646868163	8.04924147268955	8.38229819580245	8.03774318843263	8.16272691262383	8.86990028112536	8.38214365161876	9.01016057336388	9.11782978018871	8.61734418524328	8.78743845606638	8.69062833987419	C05E11.4	amt-1	NM_076383	chrX	+	4571442	4573785	X	4571468	4573811	+	NM_076383.3	amt-1	amt-1	X	4573914	4571448	1
98	WBGene00000134	5.86443301481765	5.6651252788924	5.57722054279249	6.00518493155571	5.86036986745835	5.85884553304739	5.93912551246883	6.25949456949796	6.13341585782857	6.09801297715791	6.19187674499046	6.23879562933672	6.42146061965427	6.49435138738425	F49E11.3	amt-2	NM_070095	chrIV	+	13042388	13046834	IV	13042412	13046858	+	NM_070095.3	amt-2	amt-2	IV	13046858	13042391	1
99	WBGene00000135	7.97053066272565	8.01686385444446	7.96412955015273	7.87466579429224	8.00496688312436	7.77733492163338	7.91549459207878	8.36888986318327	8.39789418841237	8.37781428076086	8.26090085249701	8.18421790188551	8.30306820101034	8.094342308966	M195.3	amt-3	NM_063360	chrII	-	8363365	8369032	II	8363416	8369083	-	NM_063360.6	amt-3	amt-3	II	8369159	8363196	-1
100	WBGene00000136	7.12346488175204	6.90594695817131	7.27293797529662	7.01054602114615	4.92500059280441	5.04495404703969	5.1133456526865	9.34813787017314	9.22600580296652	9.42644906542763	9.30572698729686	9.37761933506436	8.91182008715501	8.92295677433087	C05E11.5	amt-4	NM_076382	chrX	+	4565283	4569225	X	4565309	4569251	+	NM_076382.4	amt-4	amt-4	X	4569393	4565302	1
101	WBGene00000137	8.07062051509341	8.16309427601406	7.9447062350204	7.83334079546486	7.83677502870003	7.80517627969716	7.59916729295451	8.07494856711508	7.94157401152485	7.89505750322499	8.11782222361072	7.67598446004254	7.84678729149048	7.89998967999802	R13G10.2	amx-1	NM_065371	chrIII	+	3822412	3826103	III	3822430	3826121	+	NM_065371.4	amx-1	amx-1	III	3826261	3822403	1
102	WBGene00000138	8.99369415430286	8.96779452125843	8.88547333068957	9.05586799390847	9.36268139721636	9.31550245743292	9.63849465520304	8.67669851587906	9.13095149002337	8.8210747096188	8.89081815545331	9.22275034020216	9.04665155855188	9.02167466393527	B0019.1	amx-2	NM_060835	chrI	-	12759746	12764938	I	12759756	12764948	-	NM_060835.7	amx-2	amx-2	I	12764960	12759586	-1
103	WBGene00000139	5.21961941460122	4.59954736924578	4.84047951137195	4.58808867343752	4.19687269429824	3.92372316892143	4.1007930531051	5.77142340162688	5.82361325681325	5.7560609434653	5.61404275858039	5.21355646339449	5.6079038532748	5.42456612742897	F25C8.2	amx-3	NM_001270035	chrV	-	20898939	20901317	V	20898970	20901348	-	NM_001270035.1	amx-3	amx-3	V	20903441	20898937	-1
104	WBGene00000140	9.51235162154962	9.52039694086389	9.32593887371443	9.46377444359623	9.07057808938347	9.16323024451321	9.14096312174805	9.11353856308044	9.27039012422395	9.09853198813172	9.19137110151862	9.52223651709554	9.26590327980772	9.72864812125832	ZK973.6	anc-1	NM_058952	chrI	+	4321096	4358873	I	4321095	4358872	+	NM_058952.3	anc-1	anc-1	I	4359105	4321095	1
105	WBGene00000142	8.92909153947725	8.74214283741087	8.84806452360204	8.88955020132551	9.0502558422972	8.86003868235105	8.73270235644419	8.93336400938752	8.99307038038662	9.00528212558192	8.95797574565762	8.79218652139381	8.71740465018399	8.74115454594219	C08B6.9	aos-1	NM_073203	chrV	-	10127655	10130248	V	10127680	10130273	-	NM_073203.4	aos-1	aos-1	V	10130295	10127494	-1
106	WBGene00000143	8.57296958381783	8.49549575090778	8.38280574684713	8.56005896105514	8.43887933520984	8.56152541368613	8.0710696872583	8.29890350868873	8.18194768194784	8.16788588011799	8.31977838633958	8.05662751492443	8.04837754072379	7.98004552969127	K06H7.6	apc-2	NM_066361	chrIII	+	8080586	8083542	III	8080652	8083608	+	NM_066361.5	apc-2	apc-2	III	8083696	8080613	1
107	WBGene00000144	4.69008246314649	4.71018723749203	4.789357645943	4.94022430445638	4.98868398719042	5.14643471714646	4.92591208388875	3.65098986078447	3.69086918797995	3.56171113363398	4.05296020926631	3.70297103976177	3.92415263267675	3.7519576913646	F15H10.3	apc-10	NM_001269291	chrV	-	10425397	10426200	V	10425420	10426223	-	NM_001269291.1	apc-10	apc-10	V	10426386	10425362	-1
108	WBGene00000145	7.04492345625897	6.97376326301103	6.95836586279713	6.95523216430983	7.02374843024129	7.17163893628833	6.92830659694654	7.27075282937513	7.37153998922463	7.26264074374805	7.51079655862896	6.94937838426497	7.01559875674879	7.20455386091892	F35G12.9	apc-11	NM_065536	chrIII	-	4593890	4594390	III	4593922	4594422	-	NM_065536.5	apc-11	apc-11	III	4594426	4593769	-1
109	WBGene00000146	11.4826317076023	11.5103720678142	11.5204511535385	11.5121500369097	11.4295062921027	11.5980742670171	11.7003498764173	11.90494653376	11.8021613362577	11.8385833347795	11.7526354491872	11.771763197359	11.8181073749101	11.6027242919283	F46F3.4	ape-1	NM_001269427	chrV	+	11683764	11684836	V	11683782	11684854	+	NM_001269427.1	ape-1	ape-1	V	11685277	11675942	1
110	WBGene00000147	8.39784048747901	8.34553677170447	8.29866391068222	8.37458357628108	8.39416824341847	8.19341624261722	8.21414511840284	8.52532750748302	8.57315299755613	8.6790148178553	8.56543979794743	8.04705337967203	8.24449994041667	8.11828094632048	VF36H2L.1	aph-1	NM_060068	chrI	-	9232235	9233550	I	9232242	9233557	-	NM_060068.5	aph-1	aph-1	I	9233562	9232067	-1
111	WBGene00000148	9.29710133987457	9.12480293967378	9.05146333262799	9.23152258985612	9.25760503370022	9.04830257172201	8.79591219449413	9.37717792012969	9.2746624160384	9.36552722100585	9.03973638858723	8.83332938159219	8.81797928648446	8.71746650082907	ZC434.6	aph-2	NM_001129091,NM_060311	chrI	+	10341020	10345465	I	10341029	10345474	+	NM_001129091.2,NM_060311.3	aph-2	aph-2	I	10345651	10340997	1
112	WBGene00000149	13.5835678182951	13.6587603136649	13.6007038633018	13.6643250767629	13.5731703205487	13.6307134610542	14.0740208605029	13.3615508372811	13.4546473263029	13.4898919694274	13.2439438450448	13.4688916998697	13.5021055532262	13.5189740337631	C42D8.8	apl-1	NM_076469,NM_076470	chrX	-	5113069	5116833	X	5113100	5116864	-	NM_076469.5,NM_076470.4	apl-1	apl-1	X	5116866	5112434	-1
113	WBGene00000150	10.3242660701528	10.2416243850738	10.1337793408772	10.2872689990834	9.84747516475191	9.82955670904119	9.60598274820869	9.90337760735225	10.0351185361517	9.9592385097911	9.89662810378416	9.72048617585883	9.70155425458875	9.70420481939968	F55A12.7	apm-1	NM_059171	chrI	-	5342484	5344707	I	5342481	5344704	-	NM_059171.5	apm-1	apm-1	I	5344724	5342178	-1
114	WBGene00000151	8.84414996267939	8.72467902483756	8.73174838660599	8.77730086858779	8.77711328487533	8.79463003139515	8.50697665518017	8.66057065430861	8.70205567307608	8.70295270427949	8.69397567353195	8.85119790569834	8.88832011401688	8.89719886957302	T05H10.2	apn-1	NM_063286	chrII	+	8047512	8048965	II	8047564	8049017	+	NM_063286.5	apn-1	apn-1	II	8049105	8047564	1
115	WBGene00000155	9.17458151486054	9.25109185572517	9.34137667411641	9.3285801063326	8.82928472771163	8.863078593919	8.76033653156097	8.89873532166126	9.07278943264659	8.98836080963449	9.01593980408056	8.89844104294072	8.93633959336645	8.73989490210097	W03G9.4	app-1	NM_059088	chrI	-	4964895	4967071	I	4964894	4967070	-	NM_059088.4	app-1	app-1	I	4967329	4964667	-1
116	WBGene00000156	10.7141399653644	10.5505655988313	10.6608151061236	10.5804135954574	10.6207787800987	10.6050803865869	10.5616522511669	10.6486803597955	10.3702748906365	10.6715519166017	10.6376871800204	10.5187245971303	10.5658121886718	10.4572169924094	K04G2.8	apr-1	NM_001026376,NM_059816	chrI	+	8050038	8055136	I	8050043	8055141	+	NM_001026376.4,NM_059816.4	apr-1	apr-1	I	8055474	8050043	1
117	WBGene00000157	7.80402716127779	7.88214527923288	7.89193828166876	7.78394846035643	7.85201129727429	7.71739169406634	7.34711666913122	8.19117124722005	8.05945583770697	7.85942423318157	8.33480136843235	7.79257567871402	7.93719819680798	7.83697245537038	F02E8.3	aps-2	NM_076366	chrX	+	4458247	4459095	X	4458272	4459120	+	NM_076366.5	aps-2	aps-2	X	4459267	4458272	1
118	WBGene00000158	10.257496221221	10.1718750928655	10.1778451260562	10.2060703035185	9.87005581983329	9.91506949587718	10.055735894	9.7853999919051	9.86850186941713	9.89123229505842	9.70900245110429	10.2657791351759	10.2744888817562	10.2848415209579	Y105E8A.9	apg-1	NM_170941	chrI	+	14406031	14417407	I	14406043	14417419	+	NM_170941.6	apg-1	apg-1	I	14417928	14406028	1
119	WBGene00000159	9.28505250166044	9.25113034939031	9.34204151890622	9.13793524110939	9.13131818605819	9.05393976301824	8.6682004606314	9.21542574237781	9.2985339983829	9.07399431125046	9.17389490354866	8.94112829514588	9.02858211251516	8.81178111075852	F29G9.3	aps-1	NM_072158	chrV	+	6017958	6018733	V	6017975	6018750	+	NM_072158.4	aps-1	aps-1	V	6018884	6017970	1
